id,source,category,title,price,rating,review_count,url,img_url,scraped_at
15074,microcenter,monitors,"Acer Nitro ED306C Xbmiippx 29.5"" UWFHD (2560 x 1080) 200Hz UltraWide Gaming Monitor;  AMD FreeSync Premium Compatible;  HDR;  DisplayPort HDMI;  ZeroFrame Design",179.99,-1.0,-1,https://www.microcenter.com/product/693432/acer-nitro-ed306c-xbmiippx-295-uwfhd-(2560-x-1080)-200hz-ultrawide-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0693432_841585.jpg,2025-06-21 17:27:19.991216
15075,microcenter,monitors,"Dell S2725HS 27"" FHD (1920 x 1080) 100Hz LED Monitor;  HDMI;  3 Sided Frameless Design;  Dell Display Manager",159.99,-1.0,-1,https://www.microcenter.com/product/679018/dell-s2725hs-27-fhd-(1920-x-1080)-100hz-led-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0679018_698894.jpg,2025-06-21 17:27:19.991216
15076,microcenter,monitors,"Alienware AW3225DM 31.5"" 2K WQHD (2560 x 1440) 180Hz Gaming Monitor;  AMD FreeSync Compatible;  HDR;  DisplayPort HDMI;  ComfortView Plus",299.99,-1.0,-1,https://www.microcenter.com/product/693764/alienware-aw3225dm-315-2k-wqhd-(2560-x-1440)-180hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0693764_844043.jpg,2025-06-21 17:27:19.991216
15077,microcenter,monitors,"AOC C27G4ZX 27"" Full HD (1920 x 1080) 280Hz Curved Screen Gaming Monitor;  Adaptive Sync Compatible;  HDMI DisplayPort;  Flicker Free;  Blue Light Filter",169.99,-1.0,-1,https://www.microcenter.com/product/682807/aoc-c27g4zx-27-full-hd-(1920-x-1080)-280hz-curved-screen-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0682807_729087.jpg,2025-06-21 17:27:19.991216
15078,microcenter,monitors,"AOC 27G4 27"" Full HD (1920 x 1080) 180Hz Gaming Monitor;  Adaptive Sync Compatible;  HDR;  DisplayPort HDMI;  Flicker-Free",129.99,-1.0,-1,https://www.microcenter.com/product/696568/aoc-27g4-27-full-hd-(1920-x-1080)-180hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0696568_876318.jpg,2025-06-21 17:27:19.991216
15079,microcenter,monitors,"Acer Nitro VGM270 X1biip 27"" Full HD (1920 x 1080) 200Hz LED Monitor;  AMD FreeSync Premium Compatible;  HDMI DisplayPort;  Zero Frame Design;  ComfyView Display",149.99,-1.0,-1,https://www.microcenter.com/product/686965/acer-nitro-vgm270-x1biip-27-full-hd-(1920-x-1080)-200hz-led-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0686965_767459.jpg,2025-06-21 17:27:19.991216
15080,microcenter,monitors,"Alienware AW2725Q QD-OLED 26.7"" 4K UHD (3840 x 2160) 240Hz Gaming Monitor;  NVIDIA G-Sync / AMD FreeSync Premium Pro Compatible;  HDR;  DisplayPort HDMI;  VESA DisplayHDR True Black 400",899.99,-1.0,-1,https://www.microcenter.com/product/692891/alienware-aw2725q-qd-oled-267-4k-uhd-(3840-x-2160)-240hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0692891_832295.jpg,2025-06-21 17:27:19.991216
15081,microcenter,monitors,"Acer Predator X32 X3bmiiphuzx 31.5"" 4K UHD (3840 x 2160) 240Hz Gaming Monitor;   AMD FreeSync Premium Compatible;  HDR;  DisplayPort HDMI;  480Hz Full HD High Refresh Mode",849.99,-1.0,-1,https://www.microcenter.com/product/690849/acer-predator-x32-x3bmiiphuzx-315-4k-uhd-(3840-x-2160)-240hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0690849_811687.jpg,2025-06-21 17:27:19.991216
15082,microcenter,monitors,"Dell U4025QW 39.7"" 5K WQHD (5120 x 2160) 120Hz Wide Curved  Screen Monitor;  Adaptive Sync;  HDR;  HDMI DisplayPort Thunderbolt 4;  Ambient Light Sensor",1699.99,-1.0,-1,https://www.microcenter.com/product/678791/dell-u4025qw-397-5k-wqhd-(5120-x-2160)-120hz-wide-curved-screen-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0678791_685768.jpg,2025-06-21 17:27:19.991216
15083,microcenter,monitors,"MSI G273CQ 27"" 2K WQHD (3440 x 1440) 170Hz Curved Screen Gaming Monitor;  AMD FreeSync Premium;  HDR;  HDMI DiplayPort;  3-Side Virtually Borderless Design",179.99,-1.0,-1,https://www.microcenter.com/product/674147/msi-g273cq-27-2k-wqhd-(3440-x-1440)-170hz-curved-screen-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0674147_640466.jpg,2025-06-21 17:27:19.991216
15084,microcenter,monitors,"ASUS VG34VQL1B 34"" 2K UWQHD (3440 x 1440) 165Hz UltraWide Curved Screen Gaming Monitor;  FreeSync;  HDR;  HDMI DisplayPort;  Low Motion Blur",369.99,-1.0,-1,https://www.microcenter.com/product/634871/asus-vg34vql1b-34-2k-uwqhd-(3440-x-1440)-165hz-ultrawide-curved-screen-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0634871_244566.jpg,2025-06-21 17:27:19.991216
15085,microcenter,monitors,"Acer Nitro XV272K V5bmiiprx 27"" 4K UHD (3820 x 2160) 160Hz Gaming Monitor;  AMD FreeSync Premium Compatible;  HDR;  DisplayPort HDMI;  320Hz Full HD High Refresh Mode",349.99,-1.0,-1,https://www.microcenter.com/product/690992/acer-nitro-xv272k-v5bmiiprx-27-4k-uhd-(3820-x-2160)-160hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0690992_812537.jpg,2025-06-21 17:27:19.991216
15086,microcenter,monitors,"ASUS PA279CV 27"" 4K UHD (3840 x 2160) 60Hz LED Monitor;  HDR;  HDMI DisplayPort;  3-Sided Frameless;  Flicker-Free",369.99,-1.0,-1,https://www.microcenter.com/product/634870/asus-pa279cv-27-4k-uhd-(3840-x-2160)-60hz-led-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0634870_244558.jpg,2025-06-21 17:27:19.991216
15087,microcenter,monitors,"AOC 24G4EM 23.8"" Full HD (1920 x 1080) 180Hz Gaming Monitor;  DisplayPort HDMI;  Adaptive Sync Compatible;  Flicker Safe;  Low Blue Light Filter",104.99,-1.0,-1,https://www.microcenter.com/product/683753/aoc-24g4em-238-full-hd-(1920-x-1080)-180hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0683753_738369.jpg,2025-06-21 17:27:19.991216
15088,microcenter,monitors,"Acer EB321HQU C3bmiipx 31.5"" 2K WQHD (2560 x 1440) 100Hz LED Monitor;  Adaptive Sync Compatible;  HDMI DisplayPort;  Zero Frame Design;  Acer VisionCare",229.99,-1.0,-1,https://www.microcenter.com/product/687359/acer-eb321hqu-c3bmiipx-315-2k-wqhd-(2560-x-1440)-100hz-led-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0687359_770321.jpg,2025-06-21 17:27:19.991216
15089,microcenter,monitors,"LG 27GR83Q-B UltraGear 27"" 2K QHD (2560 x 1440) 240Hz Gaming Monitor;  NVIDIA G-Sync Compatable;  / AMD FreeSync Premium;  HDR;  HDMI DisplayPort",499.99,-1.0,-1,https://www.microcenter.com/product/673281/lg-27gr83q-b-ultragear-27-2k-qhd-(2560-x-1440)-240hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0673281_633214.jpg,2025-06-21 17:27:19.991216
15090,microcenter,monitors,"Acer Predator XB323QU M3bmiiphx 31.5"" 2K WQHD (2560 x 1440) 180Hz Gaming Monitor;  AMD FreeSync Premium Compatible;  HDMI DisplayPort;  eyesafe Certified 2.0;  ZeroFrame Design",299.99,-1.0,-1,https://www.microcenter.com/product/684099/acer-predator-xb323qu-m3bmiiphx-315-2k-wqhd-(2560-x-1440)-180hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0684099_741736.jpg,2025-06-21 17:27:19.991216
15091,microcenter,monitors,"ASUS XG27UCS 27"" 4K UHD (3840 x 2160) 160Hz Gaming Monitor;  HDMI DisplayPort;  AMD FreeSync and G-Sync Compatible;  HDR10 Support",469.99,-1.0,-1,https://www.microcenter.com/product/681094/asus-xg27ucs-27-4k-uhd-(3840-x-2160)-160hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0681094_712349.jpg,2025-06-21 17:27:19.991216
15092,microcenter,monitors,"Acer Nitro XV275 Fymiiprx 27"" Full HD (1920 x 1080) 360Hz Gaming Monitor;  AMD FreeSync Premium Compatible;  HDR400;  DisplayPort HDMI;  Zero Frame Design",269.99,-1.0,-1,https://www.microcenter.com/product/691932/acer-nitro-xv275-fymiiprx-27-full-hd-(1920-x-1080)-360hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0691932_818245.jpg,2025-06-21 17:27:19.991216
15093,microcenter,monitors,"Acer XZ342CU 34"" QHD (3440 x 1440) 180Hz Curved Screen Monitor;  AMD FreeSync Premium;  HDR;  HDMI DisplayPort;  ComfyView",319.99,-1.0,-1,https://www.microcenter.com/product/669408/acer-xz342cu-34-qhd-(3440-x-1440)-180hz-curved-screen-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0669408_599472.jpg,2025-06-21 17:27:19.991216
15094,microcenter,monitors,"Acer PM161QT bmiuuux 15.6"" Full HD (1920 x 1080) 60Hz Portable LED Monitor;  Adaptive Sync Compatible;  mini-HDMI USB Type-C;  Touch Screen;  Tiltable Stand",159.99,-1.0,-1,https://www.microcenter.com/product/696579/acer-pm161qt-bmiuuux-156-full-hd-(1920-x-1080)-60hz-portable-led-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0696579_877597.jpg,2025-06-21 17:27:19.991216
15095,microcenter,monitors,"Acer VT270 bmizx 27"" FHD (1920 x 1080) 75Hz LED Monitor;  Adaptive Sync;  HDMI DisplayPort;  Acer VisionCare;  Touch Capable",329.99,-1.0,-1,https://www.microcenter.com/product/680167/acer-vt270-bmizx-27-fhd-(1920-x-1080)-75hz-led-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0680167_701276.jpg,2025-06-21 17:27:19.991216
15096,microcenter,monitors,"Acer Nitro KG271 X1biip 27"" Full HD (1920 x 1080) 200Hz Gaming Monitor;  AMD FreeSync Premium Compatible;  HDR;  DisplayPort HDMI;  Zero Frame Design",149.99,-1.0,-1,https://www.microcenter.com/product/695664/acer-nitro-kg271-x1biip-27-full-hd-(1920-x-1080)-200hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0695664_865816.jpg,2025-06-21 17:27:19.991216
15097,microcenter,monitors,"Acer Nitro ED240Q Hbi 23.6"" Full HD (1920 x 1080) 100Hz Curved Screen Monitor;  AMD FreeSync Compatible;  HDMI VGA;  Zero Frame Design;  Acer VisionCare",89.99,-1.0,-1,https://www.microcenter.com/product/695665/acer-nitro-ed240q-hbi-236-full-hd-(1920-x-1080)-100hz-curved-screen-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0695665_865824.jpg,2025-06-21 17:27:19.991216
15098,microcenter,monitors,"LG 34GS95QE-B.AUS 34.1"" 2K WQHD (3440 x 1440) 240Hz Wide Curved Screen Gaming Monitor;  NVIDIA G-Sync / AMD FreeSync Premium Pro;  HDR;  HDMI DisplayPort;  4-Side Virtually Borderless",1299.99,-1.0,-1,https://www.microcenter.com/product/678798/lg-34gs95qe-baus-341-2k-wqhd-(3440-x-1440)-240hz-wide-curved-screen-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0678798_688366.jpg,2025-06-21 17:27:19.991216
15099,microcenter,monitors,"AOpen 27KG3 X1bip 27"" Full HD (1920 x 1080) 180Hz Gaming Monitor;  AMD FreeSync Premium Compatible;  HDMI DisplayPort;  Zero Frame Design;  AOPEN VisionCare",129.99,-1.0,-1,https://www.microcenter.com/product/687269/aopen-27kg3-x1bip-27-full-hd-(1920-x-1080)-180hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0687269_769653.jpg,2025-06-21 17:27:19.991216
15100,microcenter,monitors,"Acer Nitro ED323QU Z1bmiipx 31.5"" 2K WQHD (2560 x 1440) 280Hz Curved Screen Gaming Monitor;  AMD FreeSync Premium Compatible;  HDR;  DisplayPort HDMI;  Zero Frame Design",279.99,-1.0,-1,https://www.microcenter.com/product/695666/acer-nitro-ed323qu-z1bmiipx-315-2k-wqhd-(2560-x-1440)-280hz-curved-screen-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0695666_865808.jpg,2025-06-21 17:27:19.991216
15101,microcenter,monitors,"Acer Nitro ED340CU J0biipx 34"" 2K WQHD (3440 x 1440) 120Hz Curved Screen Gaming Monitor;  Adaptive Sync Compatible;  HDR;  DisplayPort HDMI;  VisionCare",249.99,-1.0,-1,https://www.microcenter.com/product/690993/acer-nitro-ed340cu-j0biipx-34-2k-wqhd-(3440-x-1440)-120hz-curved-screen-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0690993_812545.jpg,2025-06-21 17:27:19.991216
15102,microcenter,monitors,"ASUS PG27AQDP WOLED 26.5"" 2K QHD (2560 x 1440) 480Hz Gaming Monitor;  AMD FreeSync Premium / NVIDIA G-Sync Compatible;  VESA DisplayHDR Certified;  HDMI DisplayPort",999.99,-1.0,-1,https://www.microcenter.com/product/684388/asus-pg27aqdp-woled-265-2k-qhd-(2560-x-1440)-480hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0684388_742486.jpg,2025-06-21 17:27:19.991216
15103,microcenter,monitors,"Acer Nitro ED273U P2bmiipx 27"" 2K WQHD (2560 x 1440) 180Hz Curved Screen Gaming Monitor;  AMD FreeSync Compatible;  DisplayPort HDMI;  ZeroFrame Design",179.99,-1.0,-1,https://www.microcenter.com/product/688722/acer-nitro-ed273u-p2bmiipx-27-2k-wqhd-(2560-x-1440)-180hz-curved-screen-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0688722_783712.jpg,2025-06-21 17:27:19.991216
15104,microcenter,monitors,"Samsung Odyssey G5 S32CG55 32"" 2K WQHD (2560 x 1440) 165Hz Wide Curved Screen Gaming Monitor;  AMD FreeSync Premium;  HDR;  HDMI DisplayPort;  Eye Saver Mode",329.99,-1.0,-1,https://www.microcenter.com/product/676013/samsung-odyssey-g5-s32cg55-32-2k-wqhd-(2560-x-1440)-165hz-wide-curved-screen-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0676013_658971.jpg,2025-06-21 17:27:19.991216
15105,microcenter,monitors,"Acer Nitro KG241Y P3bip 23.8"" Full HD (1920 x 1080) 180Hz Gaming Monitor;  AMD FreeSync Compatible;  HDMI DisplayPort;  Zero Frame Design;  Acer VisionCare",104.99,-1.0,-1,https://www.microcenter.com/product/687268/acer-nitro-kg241y-p3bip-238-full-hd-(1920-x-1080)-180hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0687268_769638.jpg,2025-06-21 17:27:19.991216
15106,microcenter,monitors,"Samsung LS57CG952NNXZAOdyssey Neo G9 57"" Dual 4K UHD (7680 x 2160) 240Hz Curved Screen Monitor;  AMD FreeSync Premium Pro;  HDR;  HDMI DisplayPort;  Auto Source Switch+",1899.99,-1.0,-1,https://www.microcenter.com/product/671921/samsung-ls57cg952nnxzaodyssey-neo-g9-57-dual-4k-uhd-(7680-x-2160)-240hz-curved-screen-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0671921_619445.jpg,2025-06-21 17:27:19.991216
15107,microcenter,monitors,"Samsung Odyssey G9 S49CG954 49"" 5K DQHD (5120 x 1440) 240Hz Curved Screen Monitor;  AMD FreeSync Premium Pro;  HDR;  HDMI DisplayPort;  CoreSync RGB Light",1299.99,-1.0,-1,https://www.microcenter.com/product/676140/samsung-odyssey-g9-s49cg954-49-5k-dqhd-(5120-x-1440)-240hz-curved-screen-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0676140_658948.jpg,2025-06-21 17:27:19.991216
15108,microcenter,monitors,"Acer Predator X27U X1bmiiphx 27"" 2K WQHD (2560 x 1440) 240Hz OLED Gaming Monitor;  AMD FreeSync Premium Pro;  HDR10;  HDMI DisplayPort;  TrueBlack400",599.99,-1.0,-1,https://www.microcenter.com/product/690847/acer-predator-x27u-x1bmiiphx-27-2k-wqhd-(2560-x-1440)-240hz-oled-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0690847_815845.jpg,2025-06-21 17:27:19.991216
15109,microcenter,monitors,"Acer EK251Q Gbi 24.5"" Full HD (1920 x 1080) 120Hz LED Monitor;  AMD FreeSync Compatible;  HDMI VGA;  Zero Frame Design",89.99,-1.0,-1,https://www.microcenter.com/product/687266/acer-ek251q-gbi-245-full-hd-(1920-x-1080)-120hz-led-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0687266_769646.jpg,2025-06-21 17:27:19.991216
15110,microcenter,monitors,"Dell S3222DGM 32"" 2K QHD (2560 x 1440) 165Hz Curved Screen Gaming Monitor;  FreeSync;  HDMI DisplayPort;  3-Sided Frameless;  Flicker-Free",279.99,-1.0,-1,https://www.microcenter.com/product/641483/dell-s3222dgm-32-2k-qhd-(2560-x-1440)-165hz-curved-screen-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0641483_320085.jpg,2025-06-21 17:27:19.991216
15111,microcenter,monitors,"ASUS XG27ACG-W 27"" 2K QHD (2560 x 1440) 180Hz Gaming Monitor;  AMD FreeSync and NVIDIA G-Sync Compatible;  HDMI DisplayPort USB Type-C;  HDR400 Ready",329.99,-1.0,-1,https://www.microcenter.com/product/683465/asus-xg27acg-w-27-2k-qhd-(2560-x-1440)-180hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0683465_736066.jpg,2025-06-21 17:27:19.991216
15112,microcenter,monitors,"Acer Nitro VG270K Lbmiipx 27"" 4K UHD (3840 x 2160) 60Hz LED Monitor;  HDR;  DisplayPort HDMI;  VisionCare;  ZeroFrame Design",199.99,-1.0,-1,https://www.microcenter.com/product/691162/acer-nitro-vg270k-lbmiipx-27-4k-uhd-(3840-x-2160)-60hz-led-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0691162_813071.jpg,2025-06-21 17:27:19.991216
15113,microcenter,monitors,"Samsung Odyssey G50D 31.5"" 2K WQHD (2560 x 1440) 180Hz Gaming Monitor;  AMD FreeSync Premium and G-Sync Compatible;  HDR;  HDMI DisplayPort;  Ergonomic Stand",429.99,-1.0,-1,https://www.microcenter.com/product/681069/samsung-odyssey-g50d-315-2k-wqhd-(2560-x-1440)-180hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0681069_710764.jpg,2025-06-21 17:27:19.991216
15114,microcenter,monitors,"Acer Vero CB272 Gbmiprx 27"" Full HD (1920 x 1080) 120Hz Gaming Monitor;  AMD FreeSync Compatible;  DisplayPort HDMI VGA;  Eyesafe 2.0;  Zero Frame Design",149.99,-1.0,-1,https://www.microcenter.com/product/692522/acer-vero-cb272-gbmiprx-27-full-hd-(1920-x-1080)-120hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0692522_829531.jpg,2025-06-21 17:27:19.991216
15192,microcenter,gadgets,"Eclipse Enterprise Nitrile Coated Work Gloves (Medium, Size 8)",3.99,-1.0,-1,"https://www.microcenter.com/product/623030/eclipse-enterprise-nitrile-coated-work-gloves-(medium,-size-8)",https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0623030_104430.jpg,2025-06-21 17:27:19.991216
15115,microcenter,monitors,"Acer SA242Y Ebi 23.8"" Full HD (1920 x 1080) 100Hz LED Monitor;  AMD FreeSync Compatible;  HDMI VGA;  Ultra Thin;  ZeroFrame Design",89.99,-1.0,-1,https://www.microcenter.com/product/693433/acer-sa242y-ebi-238-full-hd-(1920-x-1080)-100hz-led-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0693433_841577.jpg,2025-06-21 17:27:19.991216
15116,microcenter,monitors,"AOpen 27KG3U M3biipp 27"" 2K WQHD (2560 x 1440) 180Hz Gaming Monitor;  AMD FreeSync Compatible;  HDMI DisplayPort;  Ultra Thin Design;  Zero Frame Design",169.99,-1.0,-1,https://www.microcenter.com/product/688123/aopen-27kg3u-m3biipp-27-2k-wqhd-(2560-x-1440)-180hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0688123_777904.jpg,2025-06-21 17:27:19.991216
15117,microcenter,monitors,"ASUS ROG Strix XG17AHP 17.3"" Full HD (1920 x 1080) 240Hz Gaming Monitor;  FreeSync;  HDMI USB Type-C;  Blue Light Filter;  Flicker-Free",569.99,-1.0,-1,https://www.microcenter.com/product/624020/asus-rog-strix-xg17ahp-173-full-hd-(1920-x-1080)-240hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0624020_115493.jpg,2025-06-21 17:27:19.991216
15118,microcenter,monitors,"ASUS TUF Gaming VG279QM 27"" Full HD (1920 x 1080) 280Hz Gaming Monitor;  G-Sync Compatible;  HDR;  HDMI DisplayPort;  IPS Panel",249.99,-1.0,-1,https://www.microcenter.com/product/620464/asus-tuf-gaming-vg279qm-27-full-hd-(1920-x-1080)-280hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0620464_076265.jpg,2025-06-21 17:27:19.991216
15119,microcenter,monitors,"Samsung Odyssey G5 S27CG55 27"" 2K WQHD (2560 x 1440) 165Hz Wide Curved Screen Gaming Monitor;  AMD FreeSync Premium;  HDR;  HDMI DisplayPort;  Eye Saver Mode",299.99,-1.0,-1,https://www.microcenter.com/product/676014/samsung-odyssey-g5-s27cg55-27-2k-wqhd-(2560-x-1440)-165hz-wide-curved-screen-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0676014_658955.jpg,2025-06-21 17:27:19.991216
15120,microcenter,monitors,"ASUS Swift PG27AQDM 27"" 2K QHD (2560 x 1440) 240Hz Gaming Monitor;  AMD FreeSync;  / NVIDIA G-Sync Compatible;  HDR;  HDMI DisplayPort",749.99,-1.0,-1,https://www.microcenter.com/product/663880/asus-swift-pg27aqdm-27-2k-qhd-(2560-x-1440)-240hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0663880_547679.jpg,2025-06-21 17:27:19.991216
15121,microcenter,monitors,"Viewsonic VA1655 15.6"" Full HD (1920 x 1080) 60Hz Portable Monitor;  Mini-HDMI USB Type-C;  2-Way Power;  Built-in Stand",109.99,-1.0,-1,https://www.microcenter.com/product/662211/viewsonic-va1655-156-full-hd-(1920-x-1080)-60hz-portable-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0662211_536748.jpg,2025-06-21 17:27:19.991216
15122,microcenter,monitors,"LG 32SR75U-W.AUS 32"" UHD (3840 x 2160) 60Hz VA Smart Monitor;  HDR10;  HDMI USB Type-C;  webOS Built In",329.99,-1.0,-1,https://www.microcenter.com/product/682634/lg-32sr75u-waus-32-uhd-(3840-x-2160)-60hz-va-smart-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0682634_725358.jpg,2025-06-21 17:27:19.991216
15123,microcenter,monitors,"Dell S2722DC 27"" QHD (2560 x 1440) 75Hz LED Monitor;  AMD FreeSync;  HDMI USB Type-C;  Flicker-Free;  ComfortView Plus",244.99,-1.0,-1,https://www.microcenter.com/product/641451/dell-s2722dc-27-qhd-(2560-x-1440)-75hz-led-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0641451_728683.jpg,2025-06-21 17:27:19.991216
15124,microcenter,monitors,"HP 524sw 23.8"" FHD (1920 x 1080) 100Hz Gaming Monitor;  VGA HDMI;  On-screen controls;  HP Eye Ease",189.99,-1.0,-1,https://www.microcenter.com/product/677573/hp-524sw-238-fhd-(1920-x-1080)-100hz-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0677573_676700.jpg,2025-06-21 17:27:19.991216
15125,microcenter,monitors,"Samsung LS34DG856SNXZA 34"" 2K UWQHD (3440 x 1440) 175Hz UltraWide Curved Screen QD-OLED Gaming Monitor;  AMD FreeSync Premium Pro and G-Sync Compatible;  HDR10;  HDMI DisplayPort;  Tizen OS Built In",1199.99,-1.0,-1,https://www.microcenter.com/product/682989/samsung-ls34dg856snxza-34-2k-uwqhd-(3440-x-1440)-175hz-ultrawide-curved-screen-qd-oled-gaming-monitor,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0682989_729020.jpg,2025-06-21 17:27:19.991216
